KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-19,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-20,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-21,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-22,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-23,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-24,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-25,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-26,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-27,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-28,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-29,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-30,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-07-31,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-01,4.0,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-02,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-03,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-04,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-05,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-06,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-07,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-08,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-09,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-10,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-11,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-12,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-13,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-14,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-15,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-16,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-17,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-18,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-19,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-20,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-21,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-22,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-23,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-24,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-25,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-26,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-27,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-28,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-29,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-30,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-08-31,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-01,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-02,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-03,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-04,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-05,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-06,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-07,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-08,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-09,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-10,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-11,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-12,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-13,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-14,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-15,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-16,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-17,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-18,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-19,4.25,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-20,4.5,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-21,4.5,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
FM.D.U2.EUR.4F.KR.MRR_RT.LEV,D,U2,EUR,4F,KR,MRR_RT,LEV,2023-09-22,4.5,A,F,,,P1D,,E,4F0,,,,,,,,,,,,,,,,7,,,Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level,"Euro area (changing composition) - Key interest rate - Main refinancing operations - Minimum bid rate/fixed rate (date of changes) - Level - Euro, provided by ECB",PCPA,0
