date,value,label,category,unit,key,as_of_date
2023-11-29,15987.599609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-30,15947.8701171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-01,15997.580078125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-04,15839.669921875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-05,15877.7099609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-06,15788.0498046875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-07,16022.490234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-08,16084.6904296875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-11,16221.73046875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-12,16354.25,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-13,16562.369140625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-14,16537.830078125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-15,16623.44921875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-18,16729.80078125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-19,16811.849609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-20,16554.16015625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-21,16757.41015625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-22,16777.400390625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-26,16878.4609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-27,16906.80078125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-28,16898.470703125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-12-29,16825.9296875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-02,16543.939453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-03,16368.490234375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-04,16282.009765625,Nasdaq 100,equity,index,ndx,2024-05-20
