date,value,label,display_name,category,source,retrieved_at,as_of_date
2024-03-02,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-03,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-04,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-05,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-06,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-07,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-08,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-09,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-10,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-11,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-12,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-13,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-14,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-15,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-16,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-17,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-18,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-19,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-20,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-21,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-22,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-23,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-24,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-25,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-26,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-27,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-28,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-29,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-30,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-31,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-01,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-02,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-03,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-04,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-05,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-06,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-07,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-08,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-09,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-10,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-11,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-12,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-13,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-14,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-15,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-16,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-17,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-18,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-19,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-20,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-21,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-22,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-23,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-24,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-25,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-26,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-27,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-28,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-29,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-30,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-01,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-02,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-03,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-04,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-05,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-06,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-07,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-08,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-09,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-10,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-11,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-12,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-13,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-14,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-15,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-16,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-17,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-18,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-19,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-20,4.5,ECB_MRO,ECB Main Refi Rate,rates,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-16,1.0881,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-17,1.0829,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-18,1.0813,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-19,1.0808,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-22,1.0822,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-23,1.0779,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-24,1.0785,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-25,1.0735,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-26,1.0751,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-29,1.0715,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-30,1.0744,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-31,1.0683,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-01,1.0697,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-02,1.0763,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-05,1.069,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-06,1.0683,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-07,1.0717,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-08,1.0737,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-09,1.078,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-12,1.0765,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-13,1.0793,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-14,1.0809,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-15,1.0819,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-16,1.0966,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-19,1.0922,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-20,1.0933,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-21,1.0923,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-22,1.0985,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-23,1.0884,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-26,1.0918,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-27,1.0951,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-28,1.0938,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-29,1.0938,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-30,1.0866,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-03,1.0899,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-04,1.0895,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-05,1.0879,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-06,1.0899,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-07,1.0888,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-10,1.0956,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-11,1.0989,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-12,1.1022,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-13,1.1182,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-14,1.1221,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-17,1.123,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-18,1.1255,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-19,1.1222,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-20,1.1197,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-21,1.1123,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-24,1.1096,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-25,1.1051,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-26,1.1059,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-27,1.1125,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-28,1.101,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-31,1.1023,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-01,1.097,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-02,1.0985,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-03,1.0932,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-04,1.0946,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-07,1.0984,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-08,1.0944,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-09,1.0968,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-10,1.1019,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-11,1.1004,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-14,1.093,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-15,1.0926,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-16,1.0916,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-17,1.09,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-18,1.0867,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-21,1.0908,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-22,1.0887,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-23,1.0805,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-24,1.084,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-25,1.0808,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-28,1.0808,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-29,1.0803,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-30,1.0886,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-31,1.0868,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-01,1.0844,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-04,1.0801,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-05,1.0731,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-06,1.0745,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-07,1.071,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-08,1.0704,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-11,1.0724,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-12,1.0713,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-13,1.0733,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-14,1.073,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-15,1.0658,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-18,1.0663,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-19,1.0713,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-20,1.0702,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-21,1.0635,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-22,1.0647,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-25,1.0633,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-26,1.0605,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-27,1.0536,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-28,1.0539,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-29,1.0594,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-02,1.053,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-03,1.0469,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-04,1.0497,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-05,1.0526,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-06,1.0563,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-09,1.0531,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-10,1.0582,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-11,1.0604,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-12,1.0619,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-13,1.0524,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-16,1.0538,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-17,1.0569,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-18,1.0565,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-19,1.0558,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-20,1.0591,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-23,1.0597,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-24,1.0632,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-25,1.0576,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-26,1.054,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-27,1.0541,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-30,1.0605,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-31,1.0619,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-01,1.0537,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-02,1.0661,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-03,1.0702,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-06,1.0741,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-07,1.0686,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-08,1.0671,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-09,1.0691,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-10,1.0683,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-13,1.067,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-14,1.0724,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-15,1.0868,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-16,1.0849,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-17,1.0872,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-20,1.0928,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-21,1.0955,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-22,1.0911,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-23,1.09,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-24,1.0916,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-27,1.0951,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-28,1.0949,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-29,1.0985,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-30,1.0931,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-01,1.0875,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-04,1.0868,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-05,1.0817,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-06,1.0778,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-07,1.0771,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-08,1.0777,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-11,1.0757,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-12,1.0804,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-13,1.0787,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-14,1.0919,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-15,1.0946,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-18,1.0918,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-19,1.0962,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-20,1.0944,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-21,1.0983,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-22,1.1023,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-27,1.1065,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-28,1.1114,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
